 TIME                    	Wind                     	Extraterrestrial         	Globalhorizontal         	globaldiffuse            	globaldirect             	incidentsolarradiation_to	tiltedradiation_direct   	titlted                  	diffuse                  	Ambienttemperature       	Slope                    	SURFACE_AI               	day                      	
 HOURS              	m/s                 	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	øC                  	Degrees             	Degrees             	                    	Degrees             	
  +0.0000000000000000E+00	  +2.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.0000000000000000E+00	  +3.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.0000000000000000E+00	  +3.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.0000000000000000E+00	  +3.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2400000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.0000000000000000E+00	  +2.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2150000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.0000000000000000E+00	  +3.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1900000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.0000000000000000E+00	  +3.1500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1700000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +7.0000000000000000E+00	  +3.0500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1500000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +8.0000000000000000E+00	  +3.2500000000000000E+00	  +1.0700568751047344E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1300000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +9.0000000000000000E+00	  +3.4500000000000002E+00	  +6.3423615487705115E+02	  +1.4400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4400000000000000E+02	  +0.0000000000000000E+00	  +1.4400000000000000E+02	  +1.1700000000000001E+01	  +0.0000000000000000E+00	  +8.2698082980154084E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.0000000000000000E+01	  +4.4500000000000002E+00	  +1.3830221868644285E+03	  +6.1560000000000002E+02	  +0.0000000000000000E+00	  +2.2582242119757882E+02	  +6.1560000000000002E+02	  +2.2582242119757882E+02	  +3.8977757880242120E+02	  +1.2950000000000001E+01	  +0.0000000000000000E+00	  +7.3958306296660155E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.1000000000000000E+01	  +5.2000000000000002E+00	  +1.9549321404841630E+03	  +1.1340000000000000E+03	  +0.0000000000000000E+00	  +6.4075418999964995E+02	  +1.1340000000000000E+03	  +6.4075418999964995E+02	  +4.9324581000035005E+02	  +1.4550000000000001E+01	  +0.0000000000000000E+00	  +6.7025402879419786E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.2000000000000000E+01	  +4.7000000000000002E+00	  +2.3109912975229558E+03	  +1.0440000000000000E+03	  +0.0000000000000000E+00	  +2.6238083230552002E+02	  +1.0440000000000000E+03	  +2.6238083230552002E+02	  +7.8161916769447998E+02	  +1.5750000000000000E+01	  +0.0000000000000000E+00	  +6.2529724197862464E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.3000000000000000E+01	  +4.9000000000000004E+00	  +2.4269348148441882E+03	  +1.3032000000000000E+03	  +0.0000000000000000E+00	  +5.4581836483225413E+02	  +1.3032000000000000E+03	  +5.4581836483225413E+02	  +7.5738163516774591E+02	  +1.6500000000000000E+01	  +0.0000000000000000E+00	  +6.1027037114828694E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.4000000000000000E+01	  +5.2500000000000000E+00	  +2.2948613333481435E+03	  +9.6120000000000005E+02	  +0.0000000000000000E+00	  +1.9129151590576251E+02	  +9.6120000000000005E+02	  +1.9129151590576251E+02	  +7.6990848409423756E+02	  +1.6949999999999999E+01	  +0.0000000000000000E+00	  +6.2737132876338684E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.5000000000000000E+01	  +5.1500000000000004E+00	  +1.9237714425370266E+03	  +6.6960000000000002E+02	  +0.0000000000000000E+00	  +8.9882301004631032E+01	  +6.6960000000000002E+02	  +8.9882301004631032E+01	  +5.7971769899536901E+02	  +1.6850000000000001E+01	  +0.0000000000000000E+00	  +6.7411352138281799E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.6000000000000000E+01	  +5.6000000000000005E+00	  +1.3389543052145759E+03	  +9.7200000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7200000000000003E+01	  +0.0000000000000000E+00	  +9.7200000000000003E+01	  +1.6199999999999999E+01	  +0.0000000000000000E+00	  +7.4481250090141742E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.7000000000000000E+01	  +5.7000000000000002E+00	  +5.8026424283330061E+02	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +7.2000000000000000E+01	  +1.5300000000000001E+01	  +0.0000000000000000E+00	  +8.3319035591129193E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.8000000000000000E+01	  +5.4000000000000004E+00	  +7.7925875047570315E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4800000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +1.9000000000000000E+01	  +5.2000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.0000000000000000E+01	  +4.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.1000000000000000E+01	  +4.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.2000000000000000E+01	  +4.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3900000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.3000000000000000E+01	  +2.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3700000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.4000000000000000E+01	  +2.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3450000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.5000000000000000E+01	  +2.4500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3150000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.6000000000000000E+01	  +3.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.7000000000000000E+01	  +4.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2550000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.8000000000000000E+01	  +5.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2200000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +2.9000000000000000E+01	  +5.6000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.0000000000000000E+01	  +5.6000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1550000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.1000000000000000E+01	  +5.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1250000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.2000000000000000E+01	  +4.7000000000000002E+00	  +1.0610323837697599E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0900000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.3000000000000000E+01	  +3.9500000000000002E+00	  +6.3312866696174092E+02	  +1.0800000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0800000000000000E+02	  +0.0000000000000000E+00	  +1.0800000000000000E+02	  +1.1100000000000001E+01	  +0.0000000000000000E+00	  +8.2710859184459082E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.4000000000000000E+01	  +3.9500000000000002E+00	  +1.3834848802306208E+03	  +3.7080000000000001E+02	  +0.0000000000000000E+00	  +5.9709026218985741E+00	  +3.7080000000000001E+02	  +5.9709026218985741E+00	  +3.6482909737810144E+02	  +1.2000000000000000E+01	  +0.0000000000000000E+00	  +7.3952708677495934E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.5000000000000000E+01	  +3.9500000000000002E+00	  +1.9572033337608871E+03	  +4.2119999999999999E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.2119999999999999E+02	  +0.0000000000000000E+00	  +4.2119999999999999E+02	  +1.2700000000000001E+01	  +0.0000000000000000E+00	  +6.6997024323568226E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.6000000000000000E+01	  +3.7000000000000002E+00	  +2.3151860630590209E+03	  +2.5919999999999999E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5919999999999999E+02	  +0.0000000000000000E+00	  +2.5919999999999999E+02	  +1.2850000000000001E+01	  +0.0000000000000000E+00	  +6.2475443101564530E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.7000000000000000E+01	  +3.8000000000000003E+00	  +2.4330371367177877E+03	  +1.3068000000000000E+03	  +0.0000000000000000E+00	  +5.0698490899682480E+02	  +1.3068000000000000E+03	  +5.0698490899682480E+02	  +7.9981509100317521E+02	  +1.3550000000000001E+01	  +0.0000000000000000E+00	  +6.0947047744694181E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.8000000000000000E+01	  +4.6500000000000004E+00	  +2.3027251988254507E+03	  +1.0836000000000001E+03	  +0.0000000000000000E+00	  +2.5482727575057908E+02	  +1.0836000000000001E+03	  +2.5482727575057908E+02	  +8.2877272424942112E+02	  +1.4650000000000000E+01	  +0.0000000000000000E+00	  +6.2635787413702168E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +3.9000000000000000E+01	  +4.2999999999999998E+00	  +1.9331307925987137E+03	  +7.9920000000000005E+02	  +0.0000000000000000E+00	  +1.6952286326664125E+02	  +7.9920000000000005E+02	  +1.6952286326664125E+02	  +6.2967713673335879E+02	  +1.5100000000000001E+01	  +0.0000000000000000E+00	  +6.7295343407639109E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.0000000000000000E+01	  +4.2000000000000002E+00	  +1.3494411660382941E+03	  +2.9160000000000002E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9160000000000002E+02	  +0.0000000000000000E+00	  +2.9160000000000002E+02	  +1.4950000000000001E+01	  +0.0000000000000000E+00	  +7.4356832902799567E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.1000000000000000E+01	  +4.2000000000000002E+00	  +5.9143380260156380E+02	  +1.4400000000000000E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4400000000000000E+02	  +0.0000000000000000E+00	  +1.4400000000000000E+02	  +1.4400000000000000E+01	  +0.0000000000000000E+00	  +8.3190628529048553E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.2000000000000000E+01	  +3.9500000000000002E+00	  +8.3634412815697772E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.3000000000000000E+01	  +3.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.4000000000000000E+01	  +2.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.5000000000000000E+01	  +2.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3400000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.6000000000000000E+01	  +1.9000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3200000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.7000000000000000E+01	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.8000000000000000E+01	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.0000000000000000E+00	  -6.2833333333333350E+00	
  +4.9000000000000000E+01	  +6.0000000000000009E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.0000000000000000E+01	  +4.5000000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2450000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.1000000000000000E+01	  +5.5000000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2300000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.2000000000000000E+01	  +6.0000000000000009E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2150000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.3000000000000000E+01	  +5.5000000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.4000000000000000E+01	  +5.0000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.5000000000000000E+01	  +5.0000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1750000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.6000000000000000E+01	  +6.5000000000000002E-01	  +1.0545590971929293E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1600000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.7000000000000000E+01	  +8.0000000000000004E-01	  +6.3254099610407241E+02	  +1.6920000000000002E+02	  +0.0000000000000000E+00	  +8.6703845797188386E+00	  +1.6920000000000002E+02	  +8.6703845797188386E+00	  +1.6052961542028117E+02	  +1.2000000000000000E+01	  +0.0000000000000000E+00	  +8.2717594572481602E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.8000000000000000E+01	  +1.0000000000000000E+00	  +1.3844887035380207E+03	  +6.4800000000000000E+02	  +0.0000000000000000E+00	  +2.6888904423764677E+02	  +6.4800000000000000E+02	  +2.6888904423764677E+02	  +3.7911095576235323E+02	  +1.3200000000000001E+01	  +0.0000000000000000E+00	  +7.3940537570531433E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +5.9000000000000000E+01	  +1.4000000000000001E+00	  +1.9600268789646188E+03	  +1.2096000000000001E+03	  +0.0000000000000000E+00	  +7.1992466582169254E+02	  +1.2096000000000001E+03	  +7.1992466582169254E+02	  +4.8967533417830759E+02	  +1.4650000000000000E+01	  +0.0000000000000000E+00	  +6.6961568113904036E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.0000000000000000E+01	  +1.7500000000000000E+00	  +2.3199335468503482E+03	  +1.2780000000000000E+03	  +0.0000000000000000E+00	  +5.4680893510221165E+02	  +1.2780000000000000E+03	  +5.4680893510221165E+02	  +7.3119106489778835E+02	  +1.5850000000000001E+01	  +0.0000000000000000E+00	  +6.2413743563954021E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.1000000000000000E+01	  +1.9500000000000002E+00	  +2.4396816625526913E+03	  +6.3360000000000002E+02	  +0.0000000000000000E+00	  +1.5777215630547177E+01	  +6.3360000000000002E+02	  +1.5777215630547177E+01	  +6.1782278436945285E+02	  +1.6150000000000002E+01	  +0.0000000000000000E+00	  +6.0859617576115781E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.2000000000000000E+01	  +1.9500000000000002E+00	  +2.3111105898796491E+03	  +3.9240000000000003E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9240000000000003E+02	  +0.0000000000000000E+00	  +3.9240000000000003E+02	  +1.5700000000000001E+01	  +0.0000000000000000E+00	  +6.2527366290588603E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.3000000000000000E+01	  +1.6000000000000001E+00	  +1.9429822349601454E+03	  +4.3200000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3200000000000003E+01	  +0.0000000000000000E+00	  +4.3200000000000003E+01	  +1.5000000000000000E+01	  +0.0000000000000000E+00	  +6.7172921754812975E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.4000000000000000E+01	  +1.5500000000000000E+00	  +1.3603839368210740E+03	  +3.6000000000000000E+02	  +0.0000000000000000E+00	  +4.8929465928214615E+00	  +3.6000000000000000E+02	  +4.8929465928214615E+00	  +3.5510705340717851E+02	  +1.4450000000000001E+01	  +0.0000000000000000E+00	  +7.4226786617763906E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.5000000000000000E+01	  +2.0500000000000003E+00	  +6.0301880669140178E+02	  +1.7640000000000001E+02	  +0.0000000000000000E+00	  +1.8276417848021044E+01	  +1.7640000000000001E+02	  +1.8276417848021044E+01	  +1.5812358215197895E+02	  +1.4100000000000001E+01	  +0.0000000000000000E+00	  +8.3057351020412668E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.6000000000000000E+01	  +3.0500000000000003E+00	  +8.9543807020757910E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.7000000000000000E+01	  +3.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3700000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
  +6.8000000000000000E+01	  +3.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3500000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +3.0000000000000000E+00	  -6.2833333333333350E+00	
